category_name,sub_category_name,sub_category_url,product_name,product_url,product_img_url,product_brand,product_quantity,product_price,product_price_unit,product_price_secondary,product_price_secondary_unit
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Café em Grão Torrado Platinum Int 4,https://www.continente.pt/produto/cafe-em-grao-torrado-platinum-int-4-delta-5218923.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw5f3e0440/images/col/521/5218923-frente.jpg?sw=280&sh=280,Delta,emb. 500 gr,"€18,99",/un,"€37,98",/kg
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Café em Grão Torrado Lote Bocage Cremoso,https://www.continente.pt/produto/cafe-em-grao-torrado-lote-bocage-cremoso-nicola-2130164.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwca619bab/images/col/213/2130164-direito.jpg?sw=280&sh=280,Nicola,emb. 1 kg,"€15,99",/un,"€15,99",/kg
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Infusão Cidreira Saquetas,https://www.continente.pt/produto/infusao-cidreira-saquetas-continente-5238010.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd7102bd1/images/col/523/5238010-hero.jpg?sw=280&sh=280,Continente,emb. 25 un,"€1,29",/un,"€0,05",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Infusão Camomila Saquetas,https://www.continente.pt/produto/infusao-camomila-saquetas-continente-5238077.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw534c0569/images/col/523/5238077-frente.jpg?sw=280&sh=280,Continente,emb. 25 un,"€0,79",/un,"€0,03",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Infusão Cidreira Pyramid Saquetas,https://www.continente.pt/produto/infusao-cidreira-pyramid-saquetas-lipton-3740105.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwbc04d108/images/col/374/3740105-hero.jpg?sw=280&sh=280,Lipton,emb. 20 un,"€1,49",/un,"€0,07",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Bebida de Chocolate Solúvel,https://www.continente.pt/produto/bebida-de-chocolate-soluvel-ovomaltine-2976666.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd3bcbba8/images/col/297/2976666-frente.jpg?sw=280&sh=280,Ovomaltine,emb. 800 gr,"€14,49",/un,"€18,11",/kg
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,,,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw8c1a352c/images/col/foo/foodlorgrandecafe-frente.jpg?sw=280&sh=280,,,"€39,87",/un,,
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Buondi Int 8,https://www.continente.pt/produto/capsulas-de-cafe-buondi-int-8-nescafe-dolce-gusto-7405690.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw0eb5750b/images/col/740/7405690-frente.jpg?sw=280&sh=280,Nescafé Dolce Gusto,emb. 64 un,"€17,99",/un,"€0,28",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Original Int 8,https://www.continente.pt/produto/capsulas-de-cafe-original-int-8-buondi-7635789.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf74c54bd/images/col/763/7635789-frente.jpg?sw=280&sh=280,Buondi,emb. 36 un,"€9,99",/un,"€0,28",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Ristretto Int 10 Pack Poupança,https://www.continente.pt/produto/capsulas-de-cafe-ristretto-int-10-pack-poupanca-continente-selecao-7723312.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwedc41ab9/images/col/772/7723312-frente.jpg?sw=280&sh=280,Continente Seleção,emb. 40 un,"€6,99",/un,"€0,17",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Ristretto Int 11,https://www.continente.pt/produto/capsulas-de-cafe-ristretto-int-11-lor-7167760.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwfad1b112/images/col/716/7167760-direito.jpg?sw=280&sh=280,L'Or,emb. 40 un,"€13,29",/un,"€0,33",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Colombia Int 8,https://www.continente.pt/produto/capsulas-de-cafe-colombia-int-8-lor-7462822.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw2ec017bc/images/col/746/7462822-frente.jpg?sw=280&sh=280,L'Or,emb. 40 un,"€13,29",/un,"€0,33",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Barista Int 13,https://www.continente.pt/produto/capsulas-de-cafe-barista-int-13-lor-7625376.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwcd674d82/images/col/762/7625376-frente.jpg?sw=280&sh=280,L'Or,emb. 40 un,"€13,29",/un,"€0,33",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Café em Grão Torrado 5 Estrelas Lote Clássico Int 10,https://www.continente.pt/produto/cafe-em-grao-torrado-5-estrelas-lote-classico-int-10-sical-2061464.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw63c339b8/images/col/206/2061464-frente.jpg?sw=280&sh=280,Sical,emb. 1 kg,"€10,99",/un,"€10,99",/kg
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Sical Int 7,https://www.continente.pt/produto/capsulas-de-cafe-sical-int-7-nescafe-dolce-gusto-7405694.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw70f5f234/images/col/740/7405694-frente.jpg?sw=280&sh=280,Nescafé Dolce Gusto,emb. 64 un,"€17,99",/un,"€0,28",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Descafeinado Ristretto Int 9,https://www.continente.pt/produto/capsulas-de-cafe-descafeinado-ristretto-int-9-lor-6194515.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwfd437068/images/col/619/6194515-direito.jpg?sw=280&sh=280,L'Or,emb. 10 un,"€4,39",/un,"€0,44",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Ardenza Int 11,https://www.continente.pt/produto/capsulas-de-cafe-ardenza-int-11-nescafe-dolce-gusto-7405693.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1dec2cbc/images/col/740/7405693-frente.jpg?sw=280&sh=280,Nescafé Dolce Gusto,emb. 64 un,"€18,59",/un,"€0,29",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Chocolate,https://www.continente.pt/produto/capsulas-de-cafe-chocolate-lor-7632207.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwa3c991d9/images/col/763/7632207-frente.jpg?sw=280&sh=280,L'Or,emb. 10 un,"€4,59",/un,"€0,46",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Original Int 8,https://www.continente.pt/produto/capsulas-de-cafe-original-int-8-buondi-7067924.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw43ce52b4/images/col/706/7067924-direito.jpg?sw=280&sh=280,Buondi,emb. 10 un,"€2,99",/un,"€0,30",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Guatemala,https://www.continente.pt/produto/capsulas-de-cafe-guatemala-lor-8014746.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw6fa9426b/images/col/801/8014746-frente.jpg?sw=280&sh=280,L'Or,emb. 10 un,"€4,59",/un,"€0,46",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Descafeinado Colombia,https://www.continente.pt/produto/capsulas-de-cafe-descafeinado-colombia-lor-7842752.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf8d6b536/images/col/784/7842752-direito.jpg?sw=280&sh=280,L'Or,emb. 10 un,"€4,59",/un,"€0,46",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Espresso Barista Int 13,https://www.continente.pt/produto/capsulas-de-cafe-espresso-barista-int-13-lor-7135307.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf132e5b9/images/col/713/7135307-frente.jpg?sw=280&sh=280,L'Or,emb. 10 un,"€4,39",/un,"€0,44",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Descafeinado Int 8,https://www.continente.pt/produto/capsulas-de-descafeinado-int-8-buondi-7612057.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf19ff676/images/col/761/7612057-direito.jpg?sw=280&sh=280,Buondi,emb. 10 un,"€2,99",/un,"€0,30",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Single-Origin Colombia Int 7,https://www.continente.pt/produto/capsulas-de-cafe-single-origin-colombia-int-7-starbucks-7133690.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw7e5f459d/images/col/713/7133690-cima-direito.jpg?sw=280&sh=280,Starbucks,emb. 10 un,"€3,54",/un,"€0,35",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Qalidus Int 10,https://www.continente.pt/produto/capsulas-de-cafe-qalidus-int-10-delta-q-7394989.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw7118ca05/images/col/739/7394989-hero.jpg?sw=280&sh=280,Delta Q,emb. 80 un,"€24,99",/un,"€0,31",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Extreme Int 12,https://www.continente.pt/produto/capsulas-de-cafe-extreme-int-12-buondi-7635796.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw03ae18a0/images/col/763/7635796-frente.jpg?sw=280&sh=280,Buondi,emb. 36 un,"€9,99",/un,"€0,28",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Rossio Int 12,https://www.continente.pt/produto/capsulas-de-cafe-rossio-int-12-nicola-5740053.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1eb4f440/images/col/574/5740053-frente.jpg?sw=280&sh=280,Nicola,emb. 30 un,"€5,19",/un,"€0,17",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Espresso Ristretto Int 11,https://www.continente.pt/produto/capsulas-de-cafe-espresso-ristretto-int-11-lor-7390763.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd9e98cbf/images/col/739/7390763-direito.jpg?sw=280&sh=280,L'Or,emb. 20 un,"€8,49",/un,"€0,42",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Café Moído Moagem Fina Int 11,https://www.continente.pt/produto/cafe-moido-moagem-fina-int-11-continente-7931974.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw75797158/images/col/793/7931974-frente.jpg?sw=280&sh=280,Continente,emb. 250 gr,"€2,25",/un,"€9,00",/kg
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Colombia Int 8,https://www.continente.pt/produto/capsulas-de-cafe-colombia-int-8-lor-7454776.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwdc1c9720/images/col/745/7454776-direito.jpg?sw=280&sh=280,L'Or,emb. 20 un,"€8,49",/un,"€0,42",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Encorpado Int 9,https://www.continente.pt/produto/capsulas-de-cafe-encorpado-int-9-buondi-7067810.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw6fa6d5d6/images/col/706/7067810-direito.jpg?sw=280&sh=280,Buondi,emb. 10 un,"€2,99",/un,"€0,30",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Ristretto Int 13,https://www.continente.pt/produto/capsulas-de-cafe-ristretto-int-13-buondi-8018018.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dweb712bce/images/col/801/8018018-frente.png?sw=280&sh=280,Buondi,emb. 36 un,"€9,99",/un,"€0,28",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Café Solúvel Clássico,https://www.continente.pt/produto/cafe-soluvel-classico-continente-7412236.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw12f7951f/images/col/741/7412236-frente.jpg?sw=280&sh=280,Continente,emb. 200 gr,"€3,99",/un,"€19,95",/kg
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Bocage Int 11,https://www.continente.pt/produto/capsulas-de-cafe-bocage-int-11-nicola-5740056.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf07170c3/images/col/574/5740056-frente.jpg?sw=280&sh=280,Nicola,emb. 30 un,"€5,19",/un,"€0,17",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café India,https://www.continente.pt/produto/capsulas-de-cafe-india-lor-6856613.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf86d05b8/images/col/685/6856613-direito.jpg?sw=280&sh=280,L'Or,emb. 10 un,"€4,59",/un,"€0,46",/un
Mercearia,"Café, Chá e Chocolate Solúvel",https://www.continente.pt/mercearia/cafe-cha-e-chocolate-soluvel/,Cápsulas de Café Decaffeinato Int 9,https://www.continente.pt/produto/capsulas-de-cafe-decaffeinato-int-9-continente-selecao-7827823.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw2494e186/images/col/782/7827823-frente.jpg?sw=280&sh=280,Continente Seleção,emb. 20 un,"€3,49",/un,"€0,17",/un
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Granola Chocolate e Coco,https://www.continente.pt/produto/granola-chocolate-e-coco-cem-porcento-5515841.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw44df5d69/images/col/551/5515841-direito.jpg?sw=280&sh=280,Cem Porcento,emb. 350 gr,"€2,99",/un,"€8,54",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Trigo Integral,https://www.continente.pt/produto/cereais-trigo-integral-weetabix-7678670.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwd9c26be5/images/col/767/7678670-frente.jpg?sw=280&sh=280,Weetabix,emb. 860 gr,"€7,69",/un,"€8,94",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Flocos Aveia Finos Integral Pack Poupança,https://www.continente.pt/produto/flocos-aveia-finos-integral-pack-poupanca-continente-equilibrio-7246729.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw854a5bc9/images/col/724/7246729-hero.jpg?sw=280&sh=280,Continente Equilíbrio,emb. 1 kg,"€1,69",/un,"€1,69",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Muesli,https://www.continente.pt/produto/muesli-alpen-2003588.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb46f2516/images/col/200/2003588-direito.jpg?sw=280&sh=280,Alpen,emb. 560 gr,"€4,95",/un,"€8,84",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Especial Silhueta Original,https://www.continente.pt/produto/cereais-especial-silhueta-original-continente-equilibrio-6910225.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw0531c14e/images/col/691/6910225-frente.jpg?sw=280&sh=280,Continente Equilíbrio,emb. 750 gr,"€2,79",/un,"€3,72",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Trigo Fibra Integral,https://www.continente.pt/produto/cereais-trigo-fibra-integral-weetabix-2003602.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw16980eff/images/col/200/2003602-direito.jpg?sw=280&sh=280,Weetabix,emb. 430 gr,"€4,19",/un,"€9,74",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Muesli Crunchy,https://www.continente.pt/produto/muesli-crunchy-continente-6644074.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf304a9dd/images/col/664/6644074-frente.jpg?sw=280&sh=280,Continente,emb. 1 kg,"€3,49",/un,"€3,49",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Barras de Cereais Chocolate Negro e Amendoim,https://www.continente.pt/produto/barras-de-cereais-chocolate-negro-e-amendoim-continente-4402173.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwf2cef852/images/col/440/4402173-frente.jpg?sw=280&sh=280,Continente,emb. 126 gr (6 un),"€1,49",/un,"€11,92",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Corn Flakes Milho Pack Poupança,https://www.continente.pt/produto/cereais-corn-flakes-milho-pack-poupanca-continente-2539729.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb3558cac/images/col/253/2539729-cima.jpg?sw=280&sh=280,Continente,emb. 1 kg,"€2,99",/un,"€2,99",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Granola Frutos Vermelhos,https://www.continente.pt/produto/granola-frutos-vermelhos-cem-porcento-5515856.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwe7eb8df0/images/col/551/5515856-direito.jpg?sw=280&sh=280,Cem Porcento,emb. 350 gr,"€3,74",/un,"€10,69",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Barras de Cereais Original Shape & Go,https://www.continente.pt/produto/barras-de-cereais-original-shape-go-continente-7190310.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw5d593877/images/col/719/7190310-hero.jpg?sw=280&sh=280,Continente,emb. 126 gr (6 un),"€1,39",/un,"€11,03",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Barras de Cereais Crunchy Aveia e Chocolate Negro,https://www.continente.pt/produto/barras-de-cereais-crunchy-aveia-e-chocolate-negro-nature-valley-6553174.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb6117259/images/col/655/6553174-esquerdo.jpg?sw=280&sh=280,Nature Valley,emb. 210 gr (5 un),"€3,69",/un,"€17,57",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Granola Superior,https://www.continente.pt/produto/granola-superior-rude-health-7306160.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw2c787cb2/images/col/730/7306160-frente.png?sw=280&sh=280,Rude Health,emb. 400 gr,"€5,99",/un,"€14,98",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Barras de Cereais Multicereais Chocolate de Leite Sarialis sem Glúten,https://www.continente.pt/produto/barras-de-cereais-multicereais-chocolate-de-leite-sarialis-sem-gluten-bicentury-5210300.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw3c8f77ea/images/col/521/5210300-direito.jpg?sw=280&sh=280,Bicentury,emb. 120 gr (6 un),"€4,15",/un,"€53,21",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Barras de Cereais Chocolate de Leite e Banana,https://www.continente.pt/produto/barras-de-cereais-chocolate-de-leite-e-banana-continente-4402174.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwa08d17ab/images/col/440/4402174-direito.jpg?sw=280&sh=280,Continente,emb. 126 gr (6 un),"€1,49",/un,"€11,92",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Granola Chocolate,https://www.continente.pt/produto/granola-chocolate-rude-health-7443668.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw43519fb5/images/col/744/7443668-frente.png?sw=280&sh=280,Rude Health,emb. 400 gr,"€5,49",/un,"€13,73",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Chocomax,https://www.continente.pt/produto/cereais-chocomax-nacional-7619973.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw0469a55b/images/col/761/7619973-frente.jpg?sw=280&sh=280,Nacional,emb. 1 kg,"€3,94",/un,"€3,94",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Nestum Mel +3A,https://www.continente.pt/produto/nestum-mel-3a-nestum-7554421.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw9a69aec4/images/col/755/7554421-frente.jpg?sw=280&sh=280,Nestum,emb. 600 gr,"€3,79",/un,"€6,32",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Chocapic,https://www.continente.pt/produto/cereais-chocapic-chocapic-8016741.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw402f576f/images/col/801/8016741-hero.jpg?sw=280&sh=280,Chocapic,emb. 900 gr,"€5,09",/un,"€5,66",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Pétalas de Chocolate Pack Poupança,https://www.continente.pt/produto/cereais-petalas-de-chocolate-pack-poupanca-continente-7082810.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw022f059a/images/col/708/7082810-frente.jpg?sw=280&sh=280,Continente,emb. 1 kg,"€2,99",/un,"€2,99",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Barras de Cereais Chocolate Negro e Amendoim Pack Poupança,https://www.continente.pt/produto/barras-de-cereais-chocolate-negro-e-amendoim-pack-poupanca-continente-7990076.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw59b20ae6/images/col/799/7990076-frente.jpg?sw=280&sh=280,Continente,emb. 210 gr (10 un),"€2,29",/un,"€10,90",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Chocapic,https://www.continente.pt/produto/cereais-chocapic-chocapic-2478141.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw1bf9f3b2/images/col/247/2478141-hero.jpg?sw=280&sh=280,Chocapic,emb. 625 gr,"€3,74",/un,"€5,98",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Muesli Crunchy Frutos Secos Pack Poupança,https://www.continente.pt/produto/muesli-crunchy-frutos-secos-pack-poupanca-continente-7355186.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dw9d911405/images/col/735/7355186-frente.jpg?sw=280&sh=280,Continente,emb. 1 kg,"€3,99",/un,"€3,99",/kg
Mercearia,Cereais e Barras,https://www.continente.pt/mercearia/cereais-e-barras/,Cereais Special K,https://www.continente.pt/produto/cereais-special-k-kelloggs-7749399.html,https://www.continente.pt/dw/image/v2/BDVS_PRD/on/demandware.static/-/Sites-col-master-catalog/default/dwb345d45e/images/col/774/7749399-direito.jpg?sw=280&sh=280,Kellogg's,emb. 700 gr,"€7,59",/un,"€10,84",/kg
